,project,site_id,revisitid,individual,revisit,revisit_date,num_individuals,year,utme,utmn,site_number,season,utm_zone,site_type
3825,nt,201744,20174402,NA,2,06/05/2017,0,2017,677430,5812545,44,spring,9,baited
3826,nt,201743,20174302,NA,2,06/05/2017,0,2017,681617,5811969,43,spring,9,baited
3827,nt,201750,20175002,NA,2,06/05/2017,0,2017,667686,5813177,50,spring,9,baited
3828,nt,201751,20175102,NA,2,06/05/2017,0,2017,668648,5810763,51,spring,9,baited
3829,nt,201765,20176502,NA,2,06/05/2017,0,2017,655157,5770026,65,spring,9,baited
3830,nt,201763,20176302,NA,2,06/05/2017,0,2017,648379,5778936,63,spring,9,baited
3831,nt,201764,20176402,NA,2,06/05/2017,0,2017,652525,5777360,64,spring,9,baited
3832,nt,201701,20170102,41586,2,06/07/2017,1,2017,314587,5785640,01,spring,10,baited
3833,nt,201702,20170202,NA,2,06/07/2017,0,2017,313627,5792417,02,spring,10,baited
3834,nt,201704,20170402,NA,2,06/07/2017,0,2017,312407,5797617,04,spring,10,baited
3835,nt,201703,20170302,NA,2,06/07/2017,0,2017,310100,5791889,03,spring,10,baited
3836,nt,201710,20171002,NA,2,06/07/2017,0,2017,693234,5795875,10,spring,9,baited
3837,nt,201711,20171102,NA,2,06/07/2017,0,2017,695443,5803860,11,spring,9,baited
3838,nt,201712,20171202,NA,2,06/07/2017,0,2017,685725,5803291,12,spring,9,baited
3839,nt,201725,20172502,NA,2,06/07/2017,0,2017,668035,5798696,25,spring,9,baited
3840,nt,201771,20177102,NA,2,06/07/2017,0,2017,631299,5815146,71,spring,9,baited
3841,nt,201726,20172602,NA,2,06/07/2017,0,2017,636229,5808446,26,spring,9,baited
3842,nt,201727,20172702,NA,2,06/07/2017,0,2017,646030,5812455,27,spring,9,baited
3843,nt,201728,20172802,NA,2,06/07/2017,0,2017,657298,5815494,28,spring,9,baited
3844,nt,201770,20177002,NA,2,06/07/2017,0,2017,659505,5825233,70,spring,9,baited
3845,nt,201769,20176902,NA,2,06/07/2017,0,2017,676278,5822675,69,spring,9,baited
3846,nt,201722,20172202,NA,2,06/07/2017,0,2017,659285,5794516,22,spring,9,baited
3847,nt,201723,20172302,NA,2,06/07/2017,0,2017,655609,5797084,23,spring,9,baited
3848,nt,201717,20171702,NA,2,06/06/2017,0,2017,678582,5784457,17,spring,9,baited
3849,nt,201716,20171602,NA,2,06/06/2017,0,2017,672056,5780255,16,spring,9,baited
3850,nt,201713,20171302,NA,2,06/06/2017,0,2017,669993,5765081,13,spring,9,baited
3851,nt,201714,20171402,NA,2,06/06/2017,0,2017,665470,5771465,14,spring,9,baited
3852,nt,201715,20171502,NA,2,06/06/2017,0,2017,662783,5774796,15,spring,9,baited
3853,nt,201720,20172002,NA,2,06/06/2017,0,2017,662614,5781466,20,spring,9,baited
3854,nt,201721,20172102,NA,2,06/06/2017,0,2017,658144,5785724,21,spring,9,baited
3855,nt,201719,20171902,NA,2,06/06/2017,0,2017,662054,5786406,19,spring,9,baited
3856,nt,201718,20171802,NA,2,06/06/2017,0,2017,667931,5788715,18,spring,9,baited
3857,nt,201730,20173002,11531,2,06/06/2017,1,2017,637228,5782374,30,spring,9,baited
3858,nt,201772,20177202,12472,2,06/06/2017,2,2017,629304,5784454,72,spring,9,baited
3859,nt,201772,20177202,22984,2,06/06/2017,2,2017,629304,5784454,72,spring,9,baited
3860,nt,201731,20173102,NA,2,06/06/2017,0,2017,634238,5788736,31,spring,9,baited
3861,nt,201724,20172402,NA,2,06/06/2017,0,2017,646309,5794002,24,spring,9,baited
3862,nt,201768,20176802,NA,2,06/07/2017,0,2017,659475,5759204,68,spring,9,baited
3863,nt,201767,20176702,NA,2,06/07/2017,0,2017,658022,5762985,67,spring,9,baited
3864,nt,201766,20176602,NA,2,06/07/2017,0,2017,658932,5765441,66,spring,9,baited
3865,nt,201745,20174502,NA,2,06/08/2017,0,2017,683486,5791467,45,spring,9,baited
3866,nt,201747,20174702,NA,2,06/08/2017,0,2017,677551,5795033,47,spring,9,baited
3867,nt,201746,20174602,NA,2,06/08/2017,0,2017,683739,5793322,46,spring,9,baited
3868,nt,201748,20174802,NA,2,06/08/2017,0,2017,674380,5802367,48,spring,9,baited
3869,nt,201749,20174902,NA,2,06/08/2017,0,2017,673798,5806569,49,spring,9,baited
3870,nt,201737,20173702,NA,2,06/10/2017,0,2017,699917,5806081,37,spring,9,baited
3871,nt,201709,20170902,NA,2,06/10/2017,0,2017,703013,5793490,09,spring,9,baited
3872,nt,201738,20173802,NA,2,06/10/2017,0,2017,701751,5796875,38,spring,9,baited
3873,nt,201739,20173902,NA,2,06/10/2017,0,2017,698353,5804206,39,spring,9,baited
3874,nt,201740,20174002,NA,2,06/10/2017,0,2017,694762,5809508,40,spring,9,baited
3875,nt,201741,20174102,NA,2,06/10/2017,0,2017,689522,5811988,41,spring,9,baited
3876,nt,201790,20179002,NA,2,06/13/2017,0,2017,653753,5804484,90,spring,9,baited
3877,wt,201701,20170101,NA,1,05/19/2017,0,2017,617907,5766222,01,spring,9,baited
3878,wt,201701,20170102,NA,2,06/01/2017,0,2017,617907,5766222,01,spring,9,baited
3879,wt,201702,20170201,197080,1,05/19/2017,1,2017,615501,5758622,02,spring,9,baited
3880,wt,201702,20170202,149554,2,06/01/2017,1,2017,615501,5758622,02,spring,9,baited
3881,wt,201703,20170301,NA,1,05/19/2017,0,2017,619398,5758931,03,spring,9,baited
3882,wt,201703,20170302,42397,2,06/01/2017,1,2017,619398,5758931,03,spring,9,baited
3883,wt,201704,20170401,NA,1,05/19/2017,0,2017,612998,5749440,04,spring,9,baited
3884,wt,201704,20170402,NA,2,06/01/2017,0,2017,612998,5749440,04,spring,9,baited
3885,wt,201705,20170501,NA,1,05/18/2017,0,2017,623622,5751311,05,spring,9,baited
3886,wt,201705,20170502,42393,2,06/01/2017,1,2017,623622,5751311,05,spring,9,baited
3887,wt,201706,20170601,NA,1,05/19/2017,0,2017,606091,5745217,06,spring,9,baited
3888,wt,201706,20170602,NA,2,06/01/2017,0,2017,606091,5745217,06,spring,9,baited
3889,wt,201707,20170701,NA,1,05/23/2017,0,2017,613129,5742534,07,spring,9,baited
3890,wt,201707,20170702,NA,2,06/03/2017,0,2017,613129,5742534,07,spring,9,baited
3891,wt,201708,20170801,NA,1,05/19/2017,0,2017,622851,5744217,08,spring,9,baited
3892,wt,201708,20170802,NA,2,06/01/2017,0,2017,622851,5744217,08,spring,9,baited
3893,wt,201712,20171201,30239,1,05/18/2017,2,2017,654181,5743200,12,spring,9,baited
3894,wt,201712,20171201,30665,1,05/18/2017,2,2017,654181,5743200,12,spring,9,baited
3895,wt,201712,20171202,34394,2,05/31/2017,2,2017,654181,5743200,12,spring,9,baited
3896,wt,201712,20171202,42420,2,05/31/2017,2,2017,654181,5743200,12,spring,9,baited
3897,wt,201713,20171301,NA,1,05/18/2017,0,2017,599325,5735986,13,spring,9,baited
3898,wt,201713,20171302,NA,2,06/01/2017,0,2017,599325,5735986,13,spring,9,baited
3899,wt,201714,20171401,NA,1,05/23/2017,0,2017,606789,5737611,14,spring,9,baited
3900,wt,201714,20171402,21017,2,06/03/2017,1,2017,606789,5737611,14,spring,9,baited
3901,wt,201715,20171501,NA,1,05/19/2017,0,2017,614074,5737772,15,spring,9,baited
3902,wt,201715,20171502,NA,2,06/01/2017,0,2017,614074,5737772,15,spring,9,baited
3903,wt,201716,20171601,NA,1,05/18/2017,0,2017,622691,5740412,16,spring,9,baited
3904,wt,201716,20171602,NA,2,06/01/2017,0,2017,622691,5740412,16,spring,9,baited
3905,wt,201717,20171701,NA,1,05/18/2017,0,2017,626578,5737974,17,spring,9,baited
3906,wt,201717,20171702,NA,2,05/31/2017,0,2017,626578,5737974,17,spring,9,baited
3907,wt,201718a,201718a01,NA,1,05/18/2017,0,2017,634356,5737187,18a,spring,9,baited
3908,wt,201718a,201718a02,NA,2,05/31/2017,0,2017,634356,5737187,18a,spring,9,baited
3909,wt,201719,20171901,NA,1,05/25/2017,0,2017,662858,5739163,19,spring,9,baited
3910,wt,201719,20171902,NA,2,06/05/2017,0,2017,662858,5739163,19,spring,9,baited
3911,wt,201720,20172001,NA,1,05/18/2017,0,2017,669329,5739101,20,spring,9,baited
3912,wt,201720,20172002,NA,2,05/31/2017,0,2017,669329,5739101,20,spring,9,baited
3913,wt,201722,20172201,NA,1,05/19/2017,0,2017,588061,5730373,22,spring,9,baited
3914,wt,201722,20172202,NA,2,06/01/2017,0,2017,588061,5730373,22,spring,9,baited
3915,wt,201723,20172301,34411,1,05/23/2017,1,2017,592794,5729018,23,spring,9,baited
3916,wt,201723,20172302,NA,2,06/03/2017,0,2017,592794,5729018,23,spring,9,baited
3917,wt,201724,20172401,NA,1,05/23/2017,0,2017,599242,5729701,24,spring,9,baited
3918,wt,201724,20172402,NA,2,06/03/2017,0,2017,599242,5729701,24,spring,9,baited
3919,wt,201725,20172501,NA,1,05/23/2017,0,2017,607802,5730577,25,spring,9,baited
3920,wt,201725,20172502,27607,2,06/03/2017,1,2017,607802,5730577,25,spring,9,baited
3921,wt,201726,20172601,NA,1,05/23/2017,0,2017,613414,5728205,26,spring,9,baited
3922,wt,201726,20172602,NA,2,06/03/2017,0,2017,613414,5728205,26,spring,9,baited
3923,wt,201727,20172701,NA,1,05/18/2017,0,2017,617380,5733767,27,spring,9,baited
3924,wt,201727,20172702,197067,2,05/31/2017,1,2017,617380,5733767,27,spring,9,baited
3925,wt,201728,20172801,NA,1,05/28/2017,0,2017,626977,5728751,28,spring,9,baited
3926,wt,201728,20172802,NA,2,06/01/2017,0,2017,626977,5728751,28,spring,9,baited
3927,wt,201729,20172901,NA,1,05/26/2017,0,2017,635438,5729163,29,spring,9,baited
3928,wt,201729,20172902,NA,2,06/07/2017,0,2017,635438,5729163,29,spring,9,baited
3929,wt,201730,20173001,NA,1,05/18/2017,0,2017,644137,5731729,30,spring,9,baited
3930,wt,201730,20173002,NA,2,05/31/2017,0,2017,644137,5731729,30,spring,9,baited
3931,wt,201731,20173101,42314,1,05/24/2017,1,2017,645237,5728642,31,spring,9,baited
3932,wt,201731,20173102,NA,2,06/04/2017,0,2017,645237,5728642,31,spring,9,baited
3933,wt,201732,20173201,NA,1,05/18/2017,0,2017,653536,5731124,32,spring,9,baited
3934,wt,201732,20173202,NA,2,05/31/2017,0,2017,653536,5731124,32,spring,9,baited
3935,wt,201733,20173301,NA,1,05/24/2017,0,2017,664570,5729890,33,spring,9,baited
3936,wt,201733,20173302,NA,2,06/05/2017,0,2017,664570,5729890,33,spring,9,baited
3937,wt,201738,20173801,NA,1,05/23/2017,0,2017,603822,5727366,38,spring,9,baited
3938,wt,201738,20173802,NA,2,06/03/2017,0,2017,603822,5727366,38,spring,9,baited
3939,wt,201740,20174001,NA,1,05/22/2017,0,2017,620020,5725543,40,spring,9,baited
3940,wt,201740,20174002,NA,2,06/02/2017,0,2017,620020,5725543,40,spring,9,baited
3941,wt,201741,20174101,NA,1,05/26/2017,0,2017,626285,5726825,41,spring,9,baited
3942,wt,201741,20174102,NA,2,06/07/2017,0,2017,626285,5726825,41,spring,9,baited
3943,wt,201742,20174201,NA,1,05/24/2017,0,2017,635230,5726604,42,spring,9,baited
3944,wt,201742,20174202,NA,2,06/04/2017,0,2017,635230,5726604,42,spring,9,baited
3945,wt,201743,20174301,21926,1,05/25/2017,1,2017,645213,5725148,43,spring,9,baited
3946,wt,201743,20174302,NA,2,06/04/2017,0,2017,645213,5725148,43,spring,9,baited
3947,wt,201745,20174501,NA,1,05/18/2017,0,2017,653256,5720413,45,spring,9,baited
3948,wt,201745,20174502,34104,2,05/31/2017,1,2017,653256,5720413,45,spring,9,baited
3949,wt,201746,20174601,NA,1,05/24/2017,0,2017,659407,5725280,46,spring,9,baited
3950,wt,201746,20174602,NA,2,06/04/2017,0,2017,659407,5725280,46,spring,9,baited
3951,wt,201749,20174901,197080,1,05/22/2017,1,2017,596046,5712533,49,spring,9,baited
3952,wt,201749,20174902,197080,2,06/02/2017,2,2017,596046,5712533,49,spring,9,baited
3953,wt,201749,20174902,29003,2,06/02/2017,2,2017,596046,5712533,49,spring,9,baited
3954,wt,201752,20175201,197080,1,05/22/2017,1,2017,591326,5706802,52,spring,9,baited
3955,wt,201752,20175202,29003,2,06/02/2017,1,2017,591326,5706802,52,spring,9,baited
3956,wt,201753,20175301,NA,1,05/22/2017,0,2017,597238,5712279,53,spring,9,baited
3957,wt,201753,20175302,30721,2,06/02/2017,1,2017,597238,5712279,53,spring,9,baited
3958,wt,201754,20175401,NA,1,05/18/2017,0,2017,659073,5751596,54,spring,9,baited
3959,wt,201754,20175402,20242,2,05/31/2017,1,2017,659073,5751596,54,spring,9,baited
3960,wt,201755,20175501,NA,1,05/18/2017,0,2017,666999,5721236,55,spring,9,baited
3961,wt,201755,20175502,NA,2,05/31/2017,0,2017,666999,5721236,55,spring,9,baited
3962,wt,201756,20175601,30185,1,05/22/2017,1,2017,601293,5705997,56,spring,9,baited
3963,wt,201756,20175602,NA,2,06/02/2017,0,2017,601293,5705997,56,spring,9,baited
3964,wt,201757,20175701,NA,1,05/18/2017,0,2017,666930,5746322,57,spring,9,baited
3965,wt,201757,20175702,NA,2,05/31/2017,0,2017,666930,5746322,57,spring,9,baited
3966,wt,201758,20175801,NA,1,05/22/2017,0,2017,603027,5716415,58,spring,9,baited
3967,wt,201758,20175802,NA,2,06/02/2017,0,2017,603027,5716415,58,spring,9,baited
3968,wt,201759,20175901,NA,1,05/25/2017,0,2017,660335,5741777,59,spring,9,baited
3969,wt,201759,20175902,NA,2,06/05/2017,0,2017,660335,5741777,59,spring,9,baited
3970,wt,201760,20176001,NA,1,05/22/2017,0,2017,614192,5723583,60,spring,9,baited
3971,wt,201760,20176002,NA,2,06/06/2017,0,2017,614192,5723583,60,spring,9,baited
3972,wt,201761,20176101,NA,1,05/18/2017,0,2017,645295,5717891,61,spring,9,baited
3973,wt,201761,20176102,21926,2,05/31/2017,2,2017,645295,5717891,61,spring,9,baited
3974,wt,201761,20176102,35350,2,05/31/2017,2,2017,645295,5717891,61,spring,9,baited
3975,wt,2017p01,2017p0101,NA,1,05/11/2017,0,2017,623752,5727247,p01,spring,9,passive
3976,wt,2017p01,2017p0102,27160,2,05/21/2017,2,2017,623752,5727247,p01,spring,9,passive
3977,wt,2017p01,2017p0102,30681,2,05/21/2017,2,2017,623752,5727247,p01,spring,9,passive
3978,wt,2017p01,2017p0103,29122,3,05/30/2017,3,2017,623752,5727247,p01,spring,9,passive
3979,wt,2017p01,2017p0103,30070,3,05/30/2017,3,2017,623752,5727247,p01,spring,9,passive
3980,wt,2017p01,2017p0103,30681,3,05/30/2017,3,2017,623752,5727247,p01,spring,9,passive
3981,wt,2017p01,2017p0104,20933,4,06/13/2017,2,2017,623752,5727247,p01,spring,9,passive
3982,wt,2017p01,2017p0104,27160,4,06/13/2017,2,2017,623752,5727247,p01,spring,9,passive
3983,wt,2017p01,2017p0105,27160,5,06/26/2017,1,2017,623752,5727247,p01,spring,9,passive
3984,wt,2017p02a,2017p02a01,NA,1,05/21/2017,0,2017,625680,5727629,p02a,spring,9,passive
3985,wt,2017p02a,2017p02a02,NA,2,06/02/2017,0,2017,625680,5727629,p02a,spring,9,passive
3986,wt,2017p02a,2017p02a03,20933,3,06/12/2017,1,2017,625680,5727629,p02a,spring,9,passive
3987,wt,2017p07a,2017p07a01,NA,1,05/21/2017,0,2017,624799,5727012,p07a,spring,9,passive
3988,wt,2017p07a,2017p07a02,20933,2,05/30/2017,1,2017,624799,5727012,p07a,spring,9,passive
3989,wt,2017p07a,2017p07a03,NA,3,06/26/2017,0,2017,624799,5727012,p07a,spring,9,passive
3990,wt,2017p11,2017p1101,NA,1,05/29/2017,0,2017,620317,5726778,p11,spring,9,passive
3991,wt,2017p15,2017p1501,NA,1,05/21/2017,0,2017,620286,5727265,p15,spring,9,snag
3992,wt,2017p15,2017p1502,21621,2,06/26/2017,1,2017,620286,5727265,p15,spring,9,snag
3993,gt,201701,20170101,NA,1,05/22/2017,0,2017,492011,5878402,01,spring,9,baited
3994,gt,201702,20170201,NA,1,05/23/2017,0,2017,490240,5868995,02,spring,9,baited
3995,gt,201703,20170301,NA,1,05/22/2017,0,2017,502145,5872286,03,spring,9,baited
3996,gt,201704,20170401,NA,1,05/23/2017,0,2017,506362,5881518,04,spring,9,baited
3997,gt,201705,20170501,NA,1,05/22/2017,0,2017,507430,5890143,05,spring,9,baited
3998,gt,201706,20170601,NA,1,05/25/2017,0,2017,495301,5899616,06,spring,9,baited
3999,gt,201707,20170701,NA,1,05/23/2017,0,2017,491731,5911457,07,spring,9,baited
4000,gt,201708,20170801,NA,1,05/23/2017,0,2017,496654,5913500,08,spring,9,baited
4001,gt,201709,20170901,NA,1,05/23/2017,0,2017,502649,5911886,09,spring,9,baited
4002,gt,201710,20171001,NA,1,05/24/2017,0,2017,502085,5919539,10,spring,9,baited
4003,gt,201712,20171201,NA,1,05/24/2017,0,2017,481603,5944738,12,spring,9,baited
4004,gt,201713,20171301,NA,1,05/23/2017,0,2017,480977,5956157,13,spring,9,baited
4005,gt,201716,20171601,NA,1,05/26/2017,0,2017,476811,5936658,16,spring,9,baited
4006,gt,201717,20171701,NA,1,05/26/2017,0,2017,481873,5929966,17,spring,9,baited
4007,gt,201718,20171801,NA,1,05/24/2017,0,2017,489655,5933569,18,spring,9,baited
4008,gt,201719,20171901,NA,1,05/24/2017,0,2017,492045,5936169,19,spring,9,baited
4009,gt,201720,20172001,NA,1,05/24/2017,0,2017,497934,5940045,20,spring,9,baited
4010,gt,201721,20172101,NA,1,05/24/2017,0,2017,505041,5939386,21,spring,9,baited
4011,gt,201724,20172401,NA,1,05/22/2017,0,2017,491042,5870063,24,spring,9,baited
4012,gt,201725,20172501,NA,1,05/23/2017,0,2017,511220,5885806,25,spring,9,baited
4013,gt,201726,20172601,NA,1,05/23/2017,0,2017,512475,5892584,26,spring,9,baited
4014,gt,201727,20172701,NA,1,05/23/2017,0,2017,501295,5883533,27,spring,9,baited
4015,gt,201728,20172801,NA,1,05/23/2017,0,2017,500709,5872699,28,spring,9,baited
4016,gt,201729,20172901,NA,1,05/23/2017,0,2017,494860,5869551,29,spring,9,baited
4017,gt,201730,20173001,NA,1,05/24/2017,0,2017,496571,5920597,30,spring,9,baited
4018,gt,201731,20173101,NA,1,05/24/2017,0,2017,496248,5919565,31,spring,9,baited
4019,gt,201732,20173201,NA,1,05/24/2017,0,2017,494627,5916573,32,spring,9,baited
4020,gt,201733,20173301,NA,1,05/24/2017,0,2017,497616,5946761,33,spring,9,baited
4021,gt,201734,20173401,NA,1,05/24/2017,0,2017,503671,5944977,34,spring,9,baited
4022,gt,201735,20173501,NA,1,05/24/2017,0,2017,501512,5917147,35,spring,9,baited
4023,gt,201736,20173601,NA,1,05/23/2017,0,2017,500610,5913806,36,spring,9,baited
4024,gt,201737,20173701,NA,1,05/25/2017,0,2017,502784,5920822,37,spring,9,baited
4025,gt,201738,20173801,NA,1,05/25/2017,0,2017,509581,5912792,38,spring,9,baited
4026,gt,201739,20173901,NA,1,05/25/2017,0,2017,501484,5904120,39,spring,9,baited
4027,gt,201740,20174001,NA,1,05/22/2017,0,2017,487831,5868287,40,spring,9,baited
4028,gt,201741,20174101,NA,1,05/25/2017,0,2017,495867,5894290,41,spring,9,baited
4029,gt,201742,20174201,NA,1,05/25/2017,0,2017,494956,5902285,42,spring,9,baited
4030,gt,201743,20174301,NA,1,05/22/2017,0,2017,501642,5887916,43,spring,9,baited
4031,gt,201744,20174401,NA,1,05/26/2017,0,2017,480130,5930229,44,spring,9,baited
4032,gt,201745,20174501,NA,1,05/26/2017,0,2017,462502,5934256,45,spring,9,baited
4033,gt,201746,20174601,NA,1,05/26/2017,0,2017,468307,5925316,46,spring,9,baited
4034,gt,201747,20174701,NA,1,05/26/2017,0,2017,469744,5914269,47,spring,9,baited
4035,gt,201748,20174801,NA,1,05/20/2017,0,2017,482416,5918225,48,spring,9,baited
4036,gt,201749,20174901,NA,1,05/25/2017,0,2017,507859,5907505,49,spring,9,baited
4037,gt,201750,20175001,NA,1,05/26/2017,0,2017,472064,5916419,50,spring,9,baited
4038,gt,201751,20175101,NA,1,05/26/2017,0,2017,479188,5944102,51,spring,9,baited
4039,gt,201701,20170102,NA,2,06/01/2017,0,2017,492011,5878402,01,spring,9,baited
4040,gt,201702,20170202,NA,2,06/04/2017,0,2017,490240,5868995,02,spring,9,baited
4041,gt,201703,20170302,NA,2,06/01/2017,0,2017,502145,5872286,03,spring,9,baited
4042,gt,201704,20170402,NA,2,06/04/2017,0,2017,506362,5881518,04,spring,9,baited
4043,gt,201705,20170502,NA,2,06/01/2017,0,2017,507430,5890143,05,spring,9,baited
4044,gt,201706,20170602,NA,2,06/03/2017,0,2017,495301,5899616,06,spring,9,baited
4045,gt,201707,20170702,NA,2,06/04/2017,0,2017,491731,5911457,07,spring,9,baited
4046,gt,201708,20170802,NA,2,06/04/2017,0,2017,496654,5913500,08,spring,9,baited
4047,gt,201709,20170902,NA,2,06/04/2017,0,2017,502649,5911886,09,spring,9,baited
4048,gt,201710,20171002,NA,2,06/05/2017,0,2017,502085,5919539,10,spring,9,baited
4049,gt,201712,20171202,NA,2,06/05/2017,0,2017,481603,5944738,12,spring,9,baited
4050,gt,201713,20171302,NA,2,06/05/2017,0,2017,480977,5956157,13,spring,9,baited
4051,gt,201716,20171602,NA,2,06/08/2017,0,2017,476811,5936658,16,spring,9,baited
4052,gt,201717,20171702,NA,2,06/08/2017,0,2017,481873,5929966,17,spring,9,baited
4053,gt,201718,20171802,NA,2,06/05/2017,0,2017,489655,5933569,18,spring,9,baited
4054,gt,201719,20171902,NA,2,06/05/2017,0,2017,492045,5936169,19,spring,9,baited
4055,gt,201720,20172002,NA,2,06/05/2017,0,2017,497934,5940045,20,spring,9,baited
4056,gt,201721,20172102,NA,2,06/05/2017,0,2017,505041,5939386,21,spring,9,baited
4057,gt,201724,20172402,NA,2,06/01/2017,0,2017,491042,5870063,24,spring,9,baited
4058,gt,201725,20172502,NA,2,06/04/2017,0,2017,511220,5885806,25,spring,9,baited
4059,gt,201726,20172602,NA,2,06/04/2017,0,2017,512475,5892584,26,spring,9,baited
4060,gt,201727,20172702,NA,2,06/04/2017,0,2017,501295,5883533,27,spring,9,baited
4061,gt,201728,20172802,NA,2,06/04/2017,0,2017,500709,5872699,28,spring,9,baited
4062,gt,201729,20172902,NA,2,06/04/2017,0,2017,494860,5869551,29,spring,9,baited
4063,gt,201730,20173002,NA,2,06/05/2017,0,2017,496571,5920597,30,spring,9,baited
4064,gt,201731,20173102,NA,2,06/05/2017,0,2017,496248,5919565,31,spring,9,baited
4065,gt,201732,20173202,NA,2,06/05/2017,0,2017,494627,5916573,32,spring,9,baited
4066,gt,201733,20173302,NA,2,06/05/2017,0,2017,497616,5946761,33,spring,9,baited
4067,gt,201734,20173402,NA,2,06/05/2017,0,2017,503671,5944977,34,spring,9,baited
4068,gt,201735,20173502,NA,2,06/05/2017,0,2017,501512,5917147,35,spring,9,baited
4069,gt,201736,20173602,NA,2,06/04/2017,0,2017,500610,5913806,36,spring,9,baited
4070,gt,201737,20173702,NA,2,06/03/2017,0,2017,502784,5920822,37,spring,9,baited
4071,gt,201738,20173802,NA,2,06/03/2017,0,2017,509581,5912792,38,spring,9,baited
4072,gt,201739,20173902,NA,2,06/03/2017,0,2017,501484,5904120,39,spring,9,baited
4073,gt,201740,20174002,NA,2,06/01/2017,0,2017,487831,5868287,40,spring,9,baited
4074,gt,201741,20174102,NA,2,06/03/2017,0,2017,495867,5894290,41,spring,9,baited
4075,gt,201742,20174202,NA,2,06/03/2017,0,2017,494956,5902285,42,spring,9,baited
4076,gt,201743,20174302,NA,2,06/01/2017,0,2017,501642,5887916,43,spring,9,baited
4077,gt,201744,20174402,NA,2,06/08/2017,0,2017,480130,5930229,44,spring,9,baited
4078,gt,201745,20174502,NA,2,06/06/2017,0,2017,462502,5934256,45,spring,9,baited
4079,gt,201746,20174602,NA,2,06/06/2017,0,2017,468307,5925316,46,spring,9,baited
4080,gt,201747,20174702,NA,2,06/06/2017,0,2017,469744,5914269,47,spring,9,baited
4081,gt,201748,20174802,NA,2,05/31/2017,0,2017,482416,5918225,48,spring,9,baited
4082,gt,201749,20174902,NA,2,06/03/2017,0,2017,507859,5907505,49,spring,9,baited
4083,gt,201750,20175002,NA,2,06/06/2017,0,2017,472064,5916419,50,spring,9,baited
4084,gt,201751,20175102,NA,2,06/08/2017,0,2017,479188,5944102,51,spring,9,baited
4086,gt,201848,20184801,NA,1,05/16/0018,0,2018,482416,5918225,48,spring,9,baited
4087,gt,201835,20183501,NA,1,05/18/0018,0,2018,501513,5917144,35,spring,9,baited
4088,gt,201834,20183401,NA,1,05/18/0018,0,2018,503687,5944957,34,spring,9,baited
4089,gt,201833,20183301,NA,1,05/18/0018,0,2018,497607,5946765,33,spring,9,baited
4090,gt,201832,20183201,NA,1,05/18/0018,0,2018,494626,5916580,32,spring,9,baited
4091,gt,201831,20183101,NA,1,05/18/0018,0,2018,496248,5919565,31,spring,9,baited
4092,gt,201830,20183001,NA,1,05/18/0018,0,2018,496577,5920580,30,spring,9,baited
4093,gt,201819,20181901,NA,1,05/18/0018,0,2018,492042,5936172,19,spring,9,baited
4094,gt,201821,20182101,NA,1,05/18/0018,0,2018,505052,5939450,21,spring,9,baited
4095,gt,201820,20182001,NA,1,05/18/0018,0,2018,497938,5940023,20,spring,9,baited
4096,gt,201818,20181801,NA,1,05/18/0018,0,2018,489655,5933567,18,spring,9,baited
4097,gt,201813,20181301,NA,1,05/18/0018,0,2018,480972,5956158,13,spring,9,baited
4098,gt,201810,20181001,NA,1,05/18/0018,0,2018,502085,5919568,10,spring,9,baited
4099,gt,201812,20181201,NA,1,05/18/0018,0,2018,481589,5944734,12,spring,9,baited
4100,gt,201829,20182901,NA,1,05/19/0018,0,2018,494857,5869551,29,spring,9,baited
4101,gt,201828,20182801,NA,1,05/19/0018,0,2018,500706,5872696,28,spring,9,baited
4102,gt,201826,20182601,NA,1,05/19/0018,0,2018,512481,5892577,26,spring,9,baited
4103,gt,201809,20180901,NA,1,05/19/0018,0,2018,502675,5911955,09,spring,9,baited
4104,gt,201808,20180801,NA,1,05/19/0018,0,2018,496647,5913500,08,spring,9,baited
4105,gt,201807,20180701,NA,1,05/19/0018,0,2018,491735,5911463,07,spring,9,baited
4106,gt,201802,20180201,NA,1,05/19/0018,0,2018,490244,5868997,02,spring,9,baited
4107,gt,201836,20183601,NA,1,05/19/0018,0,2018,500611,5913808,36,spring,9,baited
4108,gt,201827,20182701,NA,1,05/19/0018,0,2018,501291,5883536,27,spring,9,baited
4109,gt,201825,20182501,NA,1,05/19/0018,0,2018,511220,5885811,25,spring,9,baited
4110,gt,201804,20180401,NA,1,05/19/0018,0,2018,506366,5881518,04,spring,9,baited
4111,gt,201850,20185001,NA,1,05/20/0018,0,2018,472064,5916412,50,spring,9,baited
4112,gt,201824,20182401,NA,1,05/20/0018,0,2018,491032,5870055,24,spring,9,baited
4113,gt,201803,20180301,NA,1,05/20/0018,0,2018,502147,5872277,03,spring,9,baited
4114,gt,201846,20184601,NA,1,05/20/0018,0,2018,468301,5925313,46,spring,9,baited
4115,gt,201845,20184501,NA,1,05/20/0018,0,2018,462505,5934252,45,spring,9,baited
4116,gt,201840,20184001,NA,1,05/20/0018,0,2018,487841,5868289,40,spring,9,baited
4117,gt,201847,20184701,NA,1,05/20/0018,0,2018,469749,5914277,47,spring,9,baited
4118,gt,201842,20184201,NA,1,05/21/0018,0,2018,494956,5902285,42,spring,9,baited
4119,gt,201806,20180601,NA,1,05/21/0018,0,2018,495301,5899616,06,spring,9,baited
